year,state,st,county,FIPS,candidate,party,candidatevotes,totalvotes
2012,Kansas,KS,Stevens,20189,Barack Obama,democrat,252.0,2034
2012,Kansas,KS,Stevens,20189,Mitt Romney,republican,1749.0,2034
2012,Kansas,KS,Stevens,20189,Other,,33.0,2034
2012,Kansas,KS,Sumner,20191,Barack Obama,democrat,2658.0,9141
2012,Kansas,KS,Sumner,20191,Mitt Romney,republican,6260.0,9141
2012,Kansas,KS,Sumner,20191,Other,,223.0,9141
2012,Kansas,KS,Thomas,20193,Barack Obama,democrat,598.0,3474
2012,Kansas,KS,Thomas,20193,Mitt Romney,republican,2788.0,3474
2012,Kansas,KS,Thomas,20193,Other,,88.0,3474
2012,Kansas,KS,Trego,20195,Barack Obama,democrat,291.0,1579
2012,Kansas,KS,Trego,20195,Mitt Romney,republican,1261.0,1579
2012,Kansas,KS,Trego,20195,Other,,27.0,1579
2012,Kansas,KS,Wabaunsee,20197,Barack Obama,democrat,918.0,3267
2012,Kansas,KS,Wabaunsee,20197,Mitt Romney,republican,2256.0,3267
2012,Kansas,KS,Wabaunsee,20197,Other,,93.0,3267
2012,Kansas,KS,Wallace,20199,Barack Obama,democrat,68.0,798
2012,Kansas,KS,Wallace,20199,Mitt Romney,republican,719.0,798
2012,Kansas,KS,Wallace,20199,Other,,11.0,798
2012,Kansas,KS,Washington,20201,Barack Obama,democrat,524.0,2889
2012,Kansas,KS,Washington,20201,Mitt Romney,republican,2316.0,2889
2012,Kansas,KS,Washington,20201,Other,,49.0,2889
2012,Kansas,KS,Wichita,20203,Barack Obama,democrat,157.0,987
2012,Kansas,KS,Wichita,20203,Mitt Romney,republican,821.0,987
2012,Kansas,KS,Wichita,20203,Other,,9.0,987
2012,Kansas,KS,Wilson,20205,Barack Obama,democrat,818.0,3717
2012,Kansas,KS,Wilson,20205,Mitt Romney,republican,2825.0,3717
2012,Kansas,KS,Wilson,20205,Other,,74.0,3717
2012,Kansas,KS,Woodson,20207,Barack Obama,democrat,380.0,1447
2012,Kansas,KS,Woodson,20207,Mitt Romney,republican,1035.0,1447
2012,Kansas,KS,Woodson,20207,Other,,32.0,1447
2012,Kansas,KS,Wyandotte,20209,Barack Obama,democrat,34302.0,50738
2012,Kansas,KS,Wyandotte,20209,Mitt Romney,republican,15496.0,50738
2012,Kansas,KS,Wyandotte,20209,Other,,940.0,50738
2012,Kentucky,KY,Adair,21001,Barack Obama,democrat,1660.0,7600
2012,Kentucky,KY,Adair,21001,Mitt Romney,republican,5841.0,7600
2012,Kentucky,KY,Adair,21001,Other,,99.0,7600
2012,Kentucky,KY,Allen,21003,Barack Obama,democrat,1808.0,7100
2012,Kentucky,KY,Allen,21003,Mitt Romney,republican,5184.0,7100
2012,Kentucky,KY,Allen,21003,Other,,108.0,7100
2012,Kentucky,KY,Anderson,21005,Barack Obama,democrat,3315.0,10320
2012,Kentucky,KY,Anderson,21005,Mitt Romney,republican,6822.0,10320
2012,Kentucky,KY,Anderson,21005,Other,,183.0,10320
2012,Kentucky,KY,Ballard,21007,Barack Obama,democrat,1189.0,3895
2012,Kentucky,KY,Ballard,21007,Mitt Romney,republican,2647.0,3895
2012,Kentucky,KY,Ballard,21007,Other,,59.0,3895
2012,Kentucky,KY,Barren,21009,Barack Obama,democrat,5400.0,16568
2012,Kentucky,KY,Barren,21009,Mitt Romney,republican,10922.0,16568
2012,Kentucky,KY,Barren,21009,Other,,246.0,16568
2012,Kentucky,KY,Bath,21011,Barack Obama,democrat,1770.0,4122
2012,Kentucky,KY,Bath,21011,Mitt Romney,republican,2275.0,4122
2012,Kentucky,KY,Bath,21011,Other,,77.0,4122
2012,Kentucky,KY,Bell,21013,Barack Obama,democrat,2224.0,9482
2012,Kentucky,KY,Bell,21013,Mitt Romney,republican,7127.0,9482
2012,Kentucky,KY,Bell,21013,Other,,131.0,9482
2012,Kentucky,KY,Boone,21015,Barack Obama,democrat,15629.0,52511
2012,Kentucky,KY,Boone,21015,Mitt Romney,republican,35922.0,52511
2012,Kentucky,KY,Boone,21015,Other,,960.0,52511
2012,Kentucky,KY,Bourbon,21017,Barack Obama,democrat,3075.0,7923
2012,Kentucky,KY,Bourbon,21017,Mitt Romney,republican,4692.0,7923
2012,Kentucky,KY,Bourbon,21017,Other,,156.0,7923
2012,Kentucky,KY,Boyd,21019,Barack Obama,democrat,7776.0,19049
2012,Kentucky,KY,Boyd,21019,Mitt Romney,republican,10884.0,19049
2012,Kentucky,KY,Boyd,21019,Other,,389.0,19049
2012,Kentucky,KY,Boyle,21021,Barack Obama,democrat,4471.0,12373
2012,Kentucky,KY,Boyle,21021,Mitt Romney,republican,7703.0,12373
2012,Kentucky,KY,Boyle,21021,Other,,199.0,12373
2012,Kentucky,KY,Bracken,21023,Barack Obama,democrat,1147.0,3232
2012,Kentucky,KY,Bracken,21023,Mitt Romney,republican,2029.0,3232
2012,Kentucky,KY,Bracken,21023,Other,,56.0,3232
2012,Kentucky,KY,Breathitt,21025,Barack Obama,democrat,1562.0,5008
2012,Kentucky,KY,Breathitt,21025,Mitt Romney,republican,3318.0,5008
2012,Kentucky,KY,Breathitt,21025,Other,,128.0,5008
2012,Kentucky,KY,Breckinridge,21027,Barack Obama,democrat,2825.0,7969
2012,Kentucky,KY,Breckinridge,21027,Mitt Romney,republican,5025.0,7969
2012,Kentucky,KY,Breckinridge,21027,Other,,119.0,7969
2012,Kentucky,KY,Bullitt,21029,Barack Obama,democrat,9971.0,31779
2012,Kentucky,KY,Bullitt,21029,Mitt Romney,republican,21306.0,31779
2012,Kentucky,KY,Bullitt,21029,Other,,502.0,31779
2012,Kentucky,KY,Butler,21031,Barack Obama,democrat,1293.0,5060
2012,Kentucky,KY,Butler,21031,Mitt Romney,republican,3716.0,5060
2012,Kentucky,KY,Butler,21031,Other,,51.0,5060
2012,Kentucky,KY,Caldwell,21033,Barack Obama,democrat,1852.0,5860
2012,Kentucky,KY,Caldwell,21033,Mitt Romney,republican,3904.0,5860
2012,Kentucky,KY,Caldwell,21033,Other,,104.0,5860
2012,Kentucky,KY,Calloway,21035,Barack Obama,democrat,5317.0,15072
2012,Kentucky,KY,Calloway,21035,Mitt Romney,republican,9440.0,15072
2012,Kentucky,KY,Calloway,21035,Other,,315.0,15072
2012,Kentucky,KY,Campbell,21037,Barack Obama,democrat,15080.0,40177
2012,Kentucky,KY,Campbell,21037,Mitt Romney,republican,24240.0,40177
2012,Kentucky,KY,Campbell,21037,Other,,857.0,40177
2012,Kentucky,KY,Carlisle,21039,Barack Obama,democrat,750.0,2619
2012,Kentucky,KY,Carlisle,21039,Mitt Romney,republican,1835.0,2619
2012,Kentucky,KY,Carlisle,21039,Other,,34.0,2619
2012,Kentucky,KY,Carroll,21041,Barack Obama,democrat,1629.0,3680
2012,Kentucky,KY,Carroll,21041,Mitt Romney,republican,1999.0,3680
2012,Kentucky,KY,Carroll,21041,Other,,52.0,3680
2012,Kentucky,KY,Carter,21043,Barack Obama,democrat,3383.0,8908
2012,Kentucky,KY,Carter,21043,Mitt Romney,republican,5279.0,8908
2012,Kentucky,KY,Carter,21043,Other,,246.0,8908
2012,Kentucky,KY,Casey,21045,Barack Obama,democrat,1086.0,6091
2012,Kentucky,KY,Casey,21045,Mitt Romney,republican,4904.0,6091
2012,Kentucky,KY,Casey,21045,Other,,101.0,6091
2012,Kentucky,KY,Christian,21047,Barack Obama,democrat,8252.0,21955
2012,Kentucky,KY,Christian,21047,Mitt Romney,republican,13475.0,21955
2012,Kentucky,KY,Christian,21047,Other,,228.0,21955
2012,Kentucky,KY,Clark,21049,Barack Obama,democrat,5228.0,15416
2012,Kentucky,KY,Clark,21049,Mitt Romney,republican,9931.0,15416
2012,Kentucky,KY,Clark,21049,Other,,257.0,15416
2012,Kentucky,KY,Clay,21051,Barack Obama,democrat,1111.0,7383
2012,Kentucky,KY,Clay,21051,Mitt Romney,republican,6176.0,7383
2012,Kentucky,KY,Clay,21051,Other,,96.0,7383
2012,Kentucky,KY,Clinton,21053,Barack Obama,democrat,752.0,4393
2012,Kentucky,KY,Clinton,21053,Mitt Romney,republican,3569.0,4393
2012,Kentucky,KY,Clinton,21053,Other,,72.0,4393
2012,Kentucky,KY,Crittenden,21055,Barack Obama,democrat,960.0,3854
2012,Kentucky,KY,Crittenden,21055,Mitt Romney,republican,2839.0,3854
2012,Kentucky,KY,Crittenden,21055,Other,,55.0,3854
2012,Kentucky,KY,Cumberland,21057,Barack Obama,democrat,599.0,2854
2012,Kentucky,KY,Cumberland,21057,Mitt Romney,republican,2216.0,2854
2012,Kentucky,KY,Cumberland,21057,Other,,39.0,2854
2012,Kentucky,KY,Daviess,21059,Barack Obama,democrat,16208.0,42087
2012,Kentucky,KY,Daviess,21059,Mitt Romney,republican,25092.0,42087
2012,Kentucky,KY,Daviess,21059,Other,,787.0,42087
2012,Kentucky,KY,Edmonson,21061,Barack Obama,democrat,1374.0,4668
2012,Kentucky,KY,Edmonson,21061,Mitt Romney,republican,3232.0,4668
2012,Kentucky,KY,Edmonson,21061,Other,,62.0,4668
2012,Kentucky,KY,Elliott,21063,Barack Obama,democrat,1186.0,2399
2012,Kentucky,KY,Elliott,21063,Mitt Romney,republican,1126.0,2399
2012,Kentucky,KY,Elliott,21063,Other,,87.0,2399
2012,Kentucky,KY,Estill,21065,Barack Obama,democrat,1356.0,5184
2012,Kentucky,KY,Estill,21065,Mitt Romney,republican,3749.0,5184
2012,Kentucky,KY,Estill,21065,Other,,79.0,5184
2012,Kentucky,KY,Fayette,21067,Barack Obama,democrat,62080.0,125866
2012,Kentucky,KY,Fayette,21067,Mitt Romney,republican,60795.0,125866
2012,Kentucky,KY,Fayette,21067,Other,,2991.0,125866
2012,Kentucky,KY,Fleming,21069,Barack Obama,democrat,1911.0,5782
2012,Kentucky,KY,Fleming,21069,Mitt Romney,republican,3780.0,5782
2012,Kentucky,KY,Fleming,21069,Other,,91.0,5782
2012,Kentucky,KY,Floyd,21071,Barack Obama,democrat,4733.0,14890
2012,Kentucky,KY,Floyd,21071,Mitt Romney,republican,9784.0,14890
2012,Kentucky,KY,Floyd,21071,Other,,373.0,14890
2012,Kentucky,KY,Franklin,21073,Barack Obama,democrat,11535.0,23337
2012,Kentucky,KY,Franklin,21073,Mitt Romney,republican,11345.0,23337
2012,Kentucky,KY,Franklin,21073,Other,,457.0,23337
2012,Kentucky,KY,Fulton,21075,Barack Obama,democrat,1022.0,2481
2012,Kentucky,KY,Fulton,21075,Mitt Romney,republican,1425.0,2481
2012,Kentucky,KY,Fulton,21075,Other,,34.0,2481
2012,Kentucky,KY,Gallatin,21077,Barack Obama,democrat,1238.0,3061
2012,Kentucky,KY,Gallatin,21077,Mitt Romney,republican,1758.0,3061
2012,Kentucky,KY,Gallatin,21077,Other,,65.0,3061
2012,Kentucky,KY,Garrard,21079,Barack Obama,democrat,1661.0,7077
2012,Kentucky,KY,Garrard,21079,Mitt Romney,republican,5310.0,7077
2012,Kentucky,KY,Garrard,21079,Other,,106.0,7077
2012,Kentucky,KY,Grant,21081,Barack Obama,democrat,2810.0,8608
2012,Kentucky,KY,Grant,21081,Mitt Romney,republican,5664.0,8608
2012,Kentucky,KY,Grant,21081,Other,,134.0,8608
2012,Kentucky,KY,Graves,21083,Barack Obama,democrat,4547.0,15503
2012,Kentucky,KY,Graves,21083,Mitt Romney,republican,10699.0,15503
2012,Kentucky,KY,Graves,21083,Other,,257.0,15503
2012,Kentucky,KY,Grayson,21085,Barack Obama,democrat,2744.0,9271
2012,Kentucky,KY,Grayson,21085,Mitt Romney,republican,6404.0,9271
2012,Kentucky,KY,Grayson,21085,Other,,123.0,9271
2012,Kentucky,KY,Green,21087,Barack Obama,democrat,1165.0,4856
2012,Kentucky,KY,Green,21087,Mitt Romney,republican,3634.0,4856
2012,Kentucky,KY,Green,21087,Other,,57.0,4856
2012,Kentucky,KY,Greenup,21089,Barack Obama,democrat,6027.0,15168
2012,Kentucky,KY,Greenup,21089,Mitt Romney,republican,8855.0,15168
2012,Kentucky,KY,Greenup,21089,Other,,286.0,15168
2012,Kentucky,KY,Hancock,21091,Barack Obama,democrat,1833.0,4134
2012,Kentucky,KY,Hancock,21091,Mitt Romney,republican,2212.0,4134
2012,Kentucky,KY,Hancock,21091,Other,,89.0,4134
2012,Kentucky,KY,Hardin,21093,Barack Obama,democrat,15214.0,39218
2012,Kentucky,KY,Hardin,21093,Mitt Romney,republican,23357.0,39218
2012,Kentucky,KY,Hardin,21093,Other,,647.0,39218
2012,Kentucky,KY,Harlan,21095,Barack Obama,democrat,1830.0,10657
2012,Kentucky,KY,Harlan,21095,Mitt Romney,republican,8652.0,10657
2012,Kentucky,KY,Harlan,21095,Other,,175.0,10657
2012,Kentucky,KY,Harrison,21097,Barack Obama,democrat,2471.0,7163
2012,Kentucky,KY,Harrison,21097,Mitt Romney,republican,4556.0,7163
2012,Kentucky,KY,Harrison,21097,Other,,136.0,7163
2012,Kentucky,KY,Hart,21099,Barack Obama,democrat,2283.0,6622
2012,Kentucky,KY,Hart,21099,Mitt Romney,republican,4257.0,6622
2012,Kentucky,KY,Hart,21099,Other,,82.0,6622
2012,Kentucky,KY,Henderson,21101,Barack Obama,democrat,8091.0,18622
2012,Kentucky,KY,Henderson,21101,Mitt Romney,republican,10296.0,18622
2012,Kentucky,KY,Henderson,21101,Other,,235.0,18622
2012,Kentucky,KY,Henry,21103,Barack Obama,democrat,2530.0,6590
2012,Kentucky,KY,Henry,21103,Mitt Romney,republican,3940.0,6590
2012,Kentucky,KY,Henry,21103,Other,,120.0,6590
2012,Kentucky,KY,Hickman,21105,Barack Obama,democrat,686.0,2139
2012,Kentucky,KY,Hickman,21105,Mitt Romney,republican,1431.0,2139
2012,Kentucky,KY,Hickman,21105,Other,,22.0,2139
2012,Kentucky,KY,Hopkins,21107,Barack Obama,democrat,5789.0,19767
2012,Kentucky,KY,Hopkins,21107,Mitt Romney,republican,13681.0,19767
2012,Kentucky,KY,Hopkins,21107,Other,,297.0,19767
2012,Kentucky,KY,Jackson,21109,Barack Obama,democrat,612.0,5061
2012,Kentucky,KY,Jackson,21109,Mitt Romney,republican,4365.0,5061
2012,Kentucky,KY,Jackson,21109,Other,,84.0,5061
2012,Kentucky,KY,Jefferson,21111,Barack Obama,democrat,186181.0,339579
2012,Kentucky,KY,Jefferson,21111,Mitt Romney,republican,148423.0,339579
2012,Kentucky,KY,Jefferson,21111,Other,,4975.0,339579
2012,Kentucky,KY,Jessamine,21113,Barack Obama,democrat,6001.0,20633
2012,Kentucky,KY,Jessamine,21113,Mitt Romney,republican,14233.0,20633
2012,Kentucky,KY,Jessamine,21113,Other,,399.0,20633
2012,Kentucky,KY,Johnson,21115,Barack Obama,democrat,1723.0,9035
2012,Kentucky,KY,Johnson,21115,Mitt Romney,republican,7095.0,9035
2012,Kentucky,KY,Johnson,21115,Other,,217.0,9035
2012,Kentucky,KY,Kenton,21117,Barack Obama,democrat,24920.0,67704
2012,Kentucky,KY,Kenton,21117,Mitt Romney,republican,41389.0,67704
2012,Kentucky,KY,Kenton,21117,Other,,1395.0,67704
2012,Kentucky,KY,Knott,21119,Barack Obama,democrat,1420.0,5693
2012,Kentucky,KY,Knott,21119,Mitt Romney,republican,4130.0,5693
2012,Kentucky,KY,Knott,21119,Other,,143.0,5693
2012,Kentucky,KY,Knox,21121,Barack Obama,democrat,2484.0,11100
2012,Kentucky,KY,Knox,21121,Mitt Romney,republican,8467.0,11100
2012,Kentucky,KY,Knox,21121,Other,,149.0,11100
2012,Kentucky,KY,Larue,21123,Barack Obama,democrat,1733.0,5764
2012,Kentucky,KY,Larue,21123,Mitt Romney,republican,3911.0,5764
2012,Kentucky,KY,Larue,21123,Other,,120.0,5764
2012,Kentucky,KY,Laurel,21125,Barack Obama,democrat,3905.0,22408
2012,Kentucky,KY,Laurel,21125,Mitt Romney,republican,18151.0,22408
2012,Kentucky,KY,Laurel,21125,Other,,352.0,22408
2012,Kentucky,KY,Lawrence,21127,Barack Obama,democrat,1520.0,5592
2012,Kentucky,KY,Lawrence,21127,Mitt Romney,republican,3995.0,5592
2012,Kentucky,KY,Lawrence,21127,Other,,77.0,5592
2012,Kentucky,KY,Lee,21129,Barack Obama,democrat,595.0,2623
2012,Kentucky,KY,Lee,21129,Mitt Romney,republican,1977.0,2623
2012,Kentucky,KY,Lee,21129,Other,,51.0,2623
2012,Kentucky,KY,Leslie,21131,Barack Obama,democrat,433.0,4950
2012,Kentucky,KY,Leslie,21131,Mitt Romney,republican,4439.0,4950
2012,Kentucky,KY,Leslie,21131,Other,,78.0,4950
2012,Kentucky,KY,Letcher,21133,Barack Obama,democrat,1702.0,8758
2012,Kentucky,KY,Letcher,21133,Mitt Romney,republican,6811.0,8758
2012,Kentucky,KY,Letcher,21133,Other,,245.0,8758
2012,Kentucky,KY,Lewis,21135,Barack Obama,democrat,1342.0,4769
2012,Kentucky,KY,Lewis,21135,Mitt Romney,republican,3326.0,4769
2012,Kentucky,KY,Lewis,21135,Other,,101.0,4769
2012,Kentucky,KY,Lincoln,21137,Barack Obama,democrat,2582.0,9152
2012,Kentucky,KY,Lincoln,21137,Mitt Romney,republican,6416.0,9152
2012,Kentucky,KY,Lincoln,21137,Other,,154.0,9152
2012,Kentucky,KY,Livingston,21139,Barack Obama,democrat,1346.0,4511
2012,Kentucky,KY,Livingston,21139,Mitt Romney,republican,3089.0,4511
2012,Kentucky,KY,Livingston,21139,Other,,76.0,4511
2012,Kentucky,KY,Logan,21141,Barack Obama,democrat,3469.0,10510
2012,Kentucky,KY,Logan,21141,Mitt Romney,republican,6899.0,10510
2012,Kentucky,KY,Logan,21141,Other,,142.0,10510
2012,Kentucky,KY,Lyon,21143,Barack Obama,democrat,1373.0,3839
2012,Kentucky,KY,Lyon,21143,Mitt Romney,republican,2412.0,3839
2012,Kentucky,KY,Lyon,21143,Other,,54.0,3839
2012,Kentucky,KY,McCracken,21145,Barack Obama,democrat,10062.0,30551
2012,Kentucky,KY,McCracken,21145,Mitt Romney,republican,19979.0,30551
2012,Kentucky,KY,McCracken,21145,Other,,510.0,30551
2012,Kentucky,KY,McCreary,21147,Barack Obama,democrat,1069.0,5707
2012,Kentucky,KY,McCreary,21147,Mitt Romney,republican,4564.0,5707
2012,Kentucky,KY,McCreary,21147,Other,,74.0,5707
2012,Kentucky,KY,McLean,21149,Barack Obama,democrat,1432.0,4200
2012,Kentucky,KY,McLean,21149,Mitt Romney,republican,2705.0,4200
2012,Kentucky,KY,McLean,21149,Other,,63.0,4200
2012,Kentucky,KY,Madison,21151,Barack Obama,democrat,11512.0,33322
2012,Kentucky,KY,Madison,21151,Mitt Romney,republican,21128.0,33322
2012,Kentucky,KY,Madison,21151,Other,,682.0,33322
2012,Kentucky,KY,Magoffin,21153,Barack Obama,democrat,1433.0,4906
2012,Kentucky,KY,Magoffin,21153,Mitt Romney,republican,3391.0,4906
2012,Kentucky,KY,Magoffin,21153,Other,,82.0,4906
2012,Kentucky,KY,Marion,21155,Barack Obama,democrat,3418.0,7318
2012,Kentucky,KY,Marion,21155,Mitt Romney,republican,3800.0,7318
2012,Kentucky,KY,Marion,21155,Other,,100.0,7318
2012,Kentucky,KY,Marshall,21157,Barack Obama,democrat,5022.0,15719
2012,Kentucky,KY,Marshall,21157,Mitt Romney,republican,10402.0,15719
2012,Kentucky,KY,Marshall,21157,Other,,295.0,15719
2012,Kentucky,KY,Martin,21159,Barack Obama,democrat,574.0,3824
2012,Kentucky,KY,Martin,21159,Mitt Romney,republican,3180.0,3824
2012,Kentucky,KY,Martin,21159,Other,,70.0,3824
2012,Kentucky,KY,Mason,21161,Barack Obama,democrat,2592.0,6881
2012,Kentucky,KY,Mason,21161,Mitt Romney,republican,4197.0,6881
2012,Kentucky,KY,Mason,21161,Other,,92.0,6881
2012,Kentucky,KY,Meade,21163,Barack Obama,democrat,4122.0,10916
2012,Kentucky,KY,Meade,21163,Mitt Romney,republican,6606.0,10916
2012,Kentucky,KY,Meade,21163,Other,,188.0,10916
2012,Kentucky,KY,Menifee,21165,Barack Obama,democrat,1048.0,2598
2012,Kentucky,KY,Menifee,21165,Mitt Romney,republican,1484.0,2598
2012,Kentucky,KY,Menifee,21165,Other,,66.0,2598
2012,Kentucky,KY,Mercer,21167,Barack Obama,democrat,2966.0,9939
2012,Kentucky,KY,Mercer,21167,Mitt Romney,republican,6820.0,9939
2012,Kentucky,KY,Mercer,21167,Other,,153.0,9939
2012,Kentucky,KY,Metcalfe,21169,Barack Obama,democrat,1425.0,4184
2012,Kentucky,KY,Metcalfe,21169,Mitt Romney,republican,2676.0,4184
2012,Kentucky,KY,Metcalfe,21169,Other,,83.0,4184
2012,Kentucky,KY,Monroe,21171,Barack Obama,democrat,936.0,4746
2012,Kentucky,KY,Monroe,21171,Mitt Romney,republican,3762.0,4746
2012,Kentucky,KY,Monroe,21171,Other,,48.0,4746
2012,Kentucky,KY,Montgomery,21173,Barack Obama,democrat,3701.0,10248
2012,Kentucky,KY,Montgomery,21173,Mitt Romney,republican,6398.0,10248
2012,Kentucky,KY,Montgomery,21173,Other,,149.0,10248
2012,Kentucky,KY,Morgan,21175,Barack Obama,democrat,1369.0,4472
2012,Kentucky,KY,Morgan,21175,Mitt Romney,republican,3021.0,4472
2012,Kentucky,KY,Morgan,21175,Other,,82.0,4472
2012,Kentucky,KY,Muhlenberg,21177,Barack Obama,democrat,4771.0,12739
2012,Kentucky,KY,Muhlenberg,21177,Mitt Romney,republican,7762.0,12739
2012,Kentucky,KY,Muhlenberg,21177,Other,,206.0,12739
2012,Kentucky,KY,Nelson,21179,Barack Obama,democrat,7611.0,18533
2012,Kentucky,KY,Nelson,21179,Mitt Romney,republican,10673.0,18533
2012,Kentucky,KY,Nelson,21179,Other,,249.0,18533
2012,Kentucky,KY,Nicholas,21181,Barack Obama,democrat,948.0,2581
2012,Kentucky,KY,Nicholas,21181,Mitt Romney,republican,1583.0,2581
2012,Kentucky,KY,Nicholas,21181,Other,,50.0,2581
2012,Kentucky,KY,Ohio,21183,Barack Obama,democrat,2987.0,9646
2012,Kentucky,KY,Ohio,21183,Mitt Romney,republican,6470.0,9646
2012,Kentucky,KY,Ohio,21183,Other,,189.0,9646
2012,Kentucky,KY,Oldham,21185,Barack Obama,democrat,9240.0,29884
2012,Kentucky,KY,Oldham,21185,Mitt Romney,republican,20179.0,29884
2012,Kentucky,KY,Oldham,21185,Other,,465.0,29884
2012,Kentucky,KY,Owen,21187,Barack Obama,democrat,1501.0,4557
2012,Kentucky,KY,Owen,21187,Mitt Romney,republican,2971.0,4557
2012,Kentucky,KY,Owen,21187,Other,,85.0,4557
2012,Kentucky,KY,Owsley,21189,Barack Obama,democrat,283.0,1580
2012,Kentucky,KY,Owsley,21189,Mitt Romney,republican,1279.0,1580
2012,Kentucky,KY,Owsley,21189,Other,,18.0,1580
2012,Kentucky,KY,Pendleton,21191,Barack Obama,democrat,1859.0,5534
2012,Kentucky,KY,Pendleton,21191,Mitt Romney,republican,3556.0,5534
2012,Kentucky,KY,Pendleton,21191,Other,,119.0,5534
2012,Kentucky,KY,Perry,21193,Barack Obama,democrat,2047.0,10241
2012,Kentucky,KY,Perry,21193,Mitt Romney,republican,8040.0,10241
2012,Kentucky,KY,Perry,21193,Other,,154.0,10241
2012,Kentucky,KY,Pike,21195,Barack Obama,democrat,5646.0,23636
2012,Kentucky,KY,Pike,21195,Mitt Romney,republican,17590.0,23636
2012,Kentucky,KY,Pike,21195,Other,,400.0,23636
2012,Kentucky,KY,Powell,21197,Barack Obama,democrat,1620.0,4481
2012,Kentucky,KY,Powell,21197,Mitt Romney,republican,2766.0,4481
2012,Kentucky,KY,Powell,21197,Other,,95.0,4481
2012,Kentucky,KY,Pulaski,21199,Barack Obama,democrat,4976.0,26003
2012,Kentucky,KY,Pulaski,21199,Mitt Romney,republican,20714.0,26003
2012,Kentucky,KY,Pulaski,21199,Other,,313.0,26003
2012,Kentucky,KY,Robertson,21201,Barack Obama,democrat,340.0,935
2012,Kentucky,KY,Robertson,21201,Mitt Romney,republican,579.0,935
2012,Kentucky,KY,Robertson,21201,Other,,16.0,935
2012,Kentucky,KY,Rockcastle,21203,Barack Obama,democrat,1097.0,6216
2012,Kentucky,KY,Rockcastle,21203,Mitt Romney,republican,5028.0,6216
2012,Kentucky,KY,Rockcastle,21203,Other,,91.0,6216
2012,Kentucky,KY,Rowan,21205,Barack Obama,democrat,3438.0,7665
2012,Kentucky,KY,Rowan,21205,Mitt Romney,republican,4035.0,7665
2012,Kentucky,KY,Rowan,21205,Other,,192.0,7665
2012,Kentucky,KY,Russell,21207,Barack Obama,democrat,1445.0,7909
2012,Kentucky,KY,Russell,21207,Mitt Romney,republican,6346.0,7909
2012,Kentucky,KY,Russell,21207,Other,,118.0,7909
2012,Kentucky,KY,Scott,21209,Barack Obama,democrat,7532.0,20573
2012,Kentucky,KY,Scott,21209,Mitt Romney,republican,12679.0,20573
2012,Kentucky,KY,Scott,21209,Other,,362.0,20573
2012,Kentucky,KY,Shelby,21211,Barack Obama,democrat,6634.0,18663
2012,Kentucky,KY,Shelby,21211,Mitt Romney,republican,11790.0,18663
2012,Kentucky,KY,Shelby,21211,Other,,239.0,18663
2012,Kentucky,KY,Simpson,21213,Barack Obama,democrat,2650.0,7093
2012,Kentucky,KY,Simpson,21213,Mitt Romney,republican,4355.0,7093
2012,Kentucky,KY,Simpson,21213,Other,,88.0,7093
2012,Kentucky,KY,Spencer,21215,Barack Obama,democrat,2549.0,8431
2012,Kentucky,KY,Spencer,21215,Mitt Romney,republican,5726.0,8431
2012,Kentucky,KY,Spencer,21215,Other,,156.0,8431
2012,Kentucky,KY,Taylor,21217,Barack Obama,democrat,3285.0,10950
2012,Kentucky,KY,Taylor,21217,Mitt Romney,republican,7551.0,10950
2012,Kentucky,KY,Taylor,21217,Other,,114.0,10950
2012,Kentucky,KY,Todd,21219,Barack Obama,democrat,1403.0,4718
2012,Kentucky,KY,Todd,21219,Mitt Romney,republican,3247.0,4718
2012,Kentucky,KY,Todd,21219,Other,,68.0,4718
2012,Kentucky,KY,Trigg,21221,Barack Obama,democrat,2115.0,6742
2012,Kentucky,KY,Trigg,21221,Mitt Romney,republican,4520.0,6742
2012,Kentucky,KY,Trigg,21221,Other,,107.0,6742
2012,Kentucky,KY,Trimble,21223,Barack Obama,democrat,1355.0,3543
2012,Kentucky,KY,Trimble,21223,Mitt Romney,republican,2133.0,3543
2012,Kentucky,KY,Trimble,21223,Other,,55.0,3543
2012,Kentucky,KY,Union,21225,Barack Obama,democrat,1942.0,5979
2012,Kentucky,KY,Union,21225,Mitt Romney,republican,3955.0,5979
2012,Kentucky,KY,Union,21225,Other,,82.0,5979
2012,Kentucky,KY,Warren,21227,Barack Obama,democrat,16805.0,43903
2012,Kentucky,KY,Warren,21227,Mitt Romney,republican,26384.0,43903
2012,Kentucky,KY,Warren,21227,Other,,714.0,43903
2012,Kentucky,KY,Washington,21229,Barack Obama,democrat,1669.0,5219
2012,Kentucky,KY,Washington,21229,Mitt Romney,republican,3495.0,5219
2012,Kentucky,KY,Washington,21229,Other,,55.0,5219
2012,Kentucky,KY,Wayne,21231,Barack Obama,democrat,1855.0,7210
2012,Kentucky,KY,Wayne,21231,Mitt Romney,republican,5289.0,7210
2012,Kentucky,KY,Wayne,21231,Other,,66.0,7210
2012,Kentucky,KY,Webster,21233,Barack Obama,democrat,1765.0,5470
2012,Kentucky,KY,Webster,21233,Mitt Romney,republican,3607.0,5470
2012,Kentucky,KY,Webster,21233,Other,,98.0,5470
2012,Kentucky,KY,Whitley,21235,Barack Obama,democrat,2683.0,13072
2012,Kentucky,KY,Whitley,21235,Mitt Romney,republican,10232.0,13072
2012,Kentucky,KY,Whitley,21235,Other,,157.0,13072
