year,state,st,county,FIPS,candidate,party,candidatevotes,totalvotes
2016,Minnesota,MN,Kittson,27069,Other,,213.0,2385
2016,Minnesota,MN,Koochiching,27071,Hillary Clinton,democrat,2306.0,6363
2016,Minnesota,MN,Koochiching,27071,Donald Trump,republican,3569.0,6363
2016,Minnesota,MN,Koochiching,27071,Other,,488.0,6363
2016,Minnesota,MN,Lac Qui Parle,27073,Hillary Clinton,democrat,1305.0,3860
2016,Minnesota,MN,Lac Qui Parle,27073,Donald Trump,republican,2293.0,3860
2016,Minnesota,MN,Lac Qui Parle,27073,Other,,262.0,3860
2016,Minnesota,MN,Lake,27075,Hillary Clinton,democrat,3077.0,6521
2016,Minnesota,MN,Lake,27075,Donald Trump,republican,2932.0,6521
2016,Minnesota,MN,Lake,27075,Other,,512.0,6521
2016,Minnesota,MN,Lake of the Woods,27077,Hillary Clinton,democrat,553.0,2242
2016,Minnesota,MN,Lake of the Woods,27077,Donald Trump,republican,1540.0,2242
2016,Minnesota,MN,Lake of the Woods,27077,Other,,149.0,2242
2016,Minnesota,MN,Le Sueur,27079,Hillary Clinton,democrat,4623.0,14971
2016,Minnesota,MN,Le Sueur,27079,Donald Trump,republican,9182.0,14971
2016,Minnesota,MN,Le Sueur,27079,Other,,1166.0,14971
2016,Minnesota,MN,Lincoln,27081,Hillary Clinton,democrat,860.0,3019
2016,Minnesota,MN,Lincoln,27081,Donald Trump,republican,1931.0,3019
2016,Minnesota,MN,Lincoln,27081,Other,,228.0,3019
2016,Minnesota,MN,Lyon,27083,Hillary Clinton,democrat,3825.0,12215
2016,Minnesota,MN,Lyon,27083,Donald Trump,republican,7256.0,12215
2016,Minnesota,MN,Lyon,27083,Other,,1134.0,12215
2016,Minnesota,MN,McLeod,27085,Hillary Clinton,democrat,4978.0,18807
2016,Minnesota,MN,McLeod,27085,Donald Trump,republican,12155.0,18807
2016,Minnesota,MN,McLeod,27085,Other,,1674.0,18807
2016,Minnesota,MN,Mahnomen,27087,Hillary Clinton,democrat,930.0,2088
2016,Minnesota,MN,Mahnomen,27087,Donald Trump,republican,991.0,2088
2016,Minnesota,MN,Mahnomen,27087,Other,,167.0,2088
2016,Minnesota,MN,Marshall,27089,Hillary Clinton,democrat,1225.0,4817
2016,Minnesota,MN,Marshall,27089,Donald Trump,republican,3208.0,4817
2016,Minnesota,MN,Marshall,27089,Other,,384.0,4817
2016,Minnesota,MN,Martin,27091,Hillary Clinton,democrat,2733.0,10531
2016,Minnesota,MN,Martin,27091,Donald Trump,republican,7062.0,10531
2016,Minnesota,MN,Martin,27091,Other,,736.0,10531
2016,Minnesota,MN,Meeker,27093,Hillary Clinton,democrat,3191.0,12282
2016,Minnesota,MN,Meeker,27093,Donald Trump,republican,8104.0,12282
2016,Minnesota,MN,Meeker,27093,Other,,987.0,12282
2016,Minnesota,MN,Mille Lacs,27095,Hillary Clinton,democrat,3710.0,13017
2016,Minnesota,MN,Mille Lacs,27095,Donald Trump,republican,8340.0,13017
2016,Minnesota,MN,Mille Lacs,27095,Other,,967.0,13017
2016,Minnesota,MN,Morrison,27097,Hillary Clinton,democrat,3637.0,17614
2016,Minnesota,MN,Morrison,27097,Donald Trump,republican,12925.0,17614
2016,Minnesota,MN,Morrison,27097,Other,,1052.0,17614
2016,Minnesota,MN,Mower,27099,Hillary Clinton,democrat,7437.0,17715
2016,Minnesota,MN,Mower,27099,Donald Trump,republican,8823.0,17715
2016,Minnesota,MN,Mower,27099,Other,,1455.0,17715
2016,Minnesota,MN,Murray,27101,Hillary Clinton,democrat,1295.0,4668
2016,Minnesota,MN,Murray,27101,Donald Trump,republican,2974.0,4668
2016,Minnesota,MN,Murray,27101,Other,,399.0,4668
2016,Minnesota,MN,Nicollet,27103,Hillary Clinton,democrat,7886.0,18097
2016,Minnesota,MN,Nicollet,27103,Donald Trump,republican,8437.0,18097
2016,Minnesota,MN,Nicollet,27103,Other,,1774.0,18097
2016,Minnesota,MN,Nobles,27105,Hillary Clinton,democrat,2733.0,8632
2016,Minnesota,MN,Nobles,27105,Donald Trump,republican,5299.0,8632
2016,Minnesota,MN,Nobles,27105,Other,,600.0,8632
2016,Minnesota,MN,Norman,27107,Hillary Clinton,democrat,1264.0,3261
2016,Minnesota,MN,Norman,27107,Donald Trump,republican,1699.0,3261
2016,Minnesota,MN,Norman,27107,Other,,298.0,3261
2016,Minnesota,MN,Olmsted,27109,Hillary Clinton,democrat,36268.0,80129
2016,Minnesota,MN,Olmsted,27109,Donald Trump,republican,35668.0,80129
2016,Minnesota,MN,Olmsted,27109,Other,,8193.0,80129
2016,Minnesota,MN,Otter Tail,27111,Hillary Clinton,democrat,9340.0,32500
2016,Minnesota,MN,Otter Tail,27111,Donald Trump,republican,20939.0,32500
2016,Minnesota,MN,Otter Tail,27111,Other,,2221.0,32500
2016,Minnesota,MN,Pennington,27113,Hillary Clinton,democrat,2147.0,6715
2016,Minnesota,MN,Pennington,27113,Donald Trump,republican,4000.0,6715
2016,Minnesota,MN,Pennington,27113,Other,,568.0,6715
2016,Minnesota,MN,Pine,27115,Hillary Clinton,democrat,4580.0,13811
2016,Minnesota,MN,Pine,27115,Donald Trump,republican,8191.0,13811
2016,Minnesota,MN,Pine,27115,Other,,1040.0,13811
2016,Minnesota,MN,Pipestone,27117,Hillary Clinton,democrat,1127.0,4808
2016,Minnesota,MN,Pipestone,27117,Donald Trump,republican,3338.0,4808
2016,Minnesota,MN,Pipestone,27117,Other,,343.0,4808
2016,Minnesota,MN,Polk,27119,Hillary Clinton,democrat,4712.0,14796
2016,Minnesota,MN,Polk,27119,Donald Trump,republican,8979.0,14796
2016,Minnesota,MN,Polk,27119,Other,,1105.0,14796
2016,Minnesota,MN,Pope,27121,Hillary Clinton,democrat,2106.0,6319
2016,Minnesota,MN,Pope,27121,Donald Trump,republican,3793.0,6319
2016,Minnesota,MN,Pope,27121,Other,,420.0,6319
2016,Minnesota,MN,Ramsey,27123,Hillary Clinton,democrat,177738.0,273143
2016,Minnesota,MN,Ramsey,27123,Donald Trump,republican,70894.0,273143
2016,Minnesota,MN,Ramsey,27123,Other,,24511.0,273143
2016,Minnesota,MN,Red Lake,27125,Hillary Clinton,democrat,540.0,1881
2016,Minnesota,MN,Red Lake,27125,Donald Trump,republican,1141.0,1881
2016,Minnesota,MN,Red Lake,27125,Other,,200.0,1881
2016,Minnesota,MN,Redwood,27127,Hillary Clinton,democrat,1887.0,7611
2016,Minnesota,MN,Redwood,27127,Donald Trump,republican,5137.0,7611
2016,Minnesota,MN,Redwood,27127,Other,,587.0,7611
2016,Minnesota,MN,Renville,27129,Hillary Clinton,democrat,2117.0,7606
2016,Minnesota,MN,Renville,27129,Donald Trump,republican,4890.0,7606
2016,Minnesota,MN,Renville,27129,Other,,599.0,7606
2016,Minnesota,MN,Rice,27131,Hillary Clinton,democrat,14437.0,32443
2016,Minnesota,MN,Rice,27131,Donald Trump,republican,15429.0,32443
2016,Minnesota,MN,Rice,27131,Other,,2577.0,32443
2016,Minnesota,MN,Rock,27133,Hillary Clinton,democrat,1373.0,4839
2016,Minnesota,MN,Rock,27133,Donald Trump,republican,3091.0,4839
2016,Minnesota,MN,Rock,27133,Other,,375.0,4839
2016,Minnesota,MN,Roseau,27135,Hillary Clinton,democrat,1856.0,7804
2016,Minnesota,MN,Roseau,27135,Donald Trump,republican,5451.0,7804
2016,Minnesota,MN,Roseau,27135,Other,,497.0,7804
2016,Minnesota,MN,Saint Louis,27137,Hillary Clinton,democrat,57771.0,112422
2016,Minnesota,MN,Saint Louis,27137,Donald Trump,republican,44630.0,112422
2016,Minnesota,MN,Saint Louis,27137,Other,,10021.0,112422
2016,Minnesota,MN,Scott,27139,Hillary Clinton,democrat,28502.0,75029
2016,Minnesota,MN,Scott,27139,Donald Trump,republican,39948.0,75029
2016,Minnesota,MN,Scott,27139,Other,,6579.0,75029
2016,Minnesota,MN,Sherburne,27141,Hillary Clinton,democrat,13293.0,48283
2016,Minnesota,MN,Sherburne,27141,Donald Trump,republican,31053.0,48283
2016,Minnesota,MN,Sherburne,27141,Other,,3937.0,48283
2016,Minnesota,MN,Sibley,27143,Hillary Clinton,democrat,1954.0,7774
2016,Minnesota,MN,Sibley,27143,Donald Trump,republican,5193.0,7774
2016,Minnesota,MN,Sibley,27143,Other,,627.0,7774
2016,Minnesota,MN,Stearns,27145,Hillary Clinton,democrat,25576.0,79592
2016,Minnesota,MN,Stearns,27145,Donald Trump,republican,47617.0,79592
2016,Minnesota,MN,Stearns,27145,Other,,6399.0,79592
2016,Minnesota,MN,Steele,27147,Hillary Clinton,democrat,6241.0,19179
2016,Minnesota,MN,Steele,27147,Donald Trump,republican,11198.0,19179
2016,Minnesota,MN,Steele,27147,Other,,1740.0,19179
2016,Minnesota,MN,Stevens,27149,Hillary Clinton,democrat,2116.0,5398
2016,Minnesota,MN,Stevens,27149,Donald Trump,republican,2799.0,5398
2016,Minnesota,MN,Stevens,27149,Other,,483.0,5398
2016,Minnesota,MN,Swift,27151,Hillary Clinton,democrat,1686.0,4994
2016,Minnesota,MN,Swift,27151,Donald Trump,republican,2963.0,4994
2016,Minnesota,MN,Swift,27151,Other,,345.0,4994
2016,Minnesota,MN,Todd,27153,Hillary Clinton,democrat,2783.0,11993
2016,Minnesota,MN,Todd,27153,Donald Trump,republican,8485.0,11993
2016,Minnesota,MN,Todd,27153,Other,,725.0,11993
2016,Minnesota,MN,Traverse,27155,Hillary Clinton,democrat,630.0,1798
2016,Minnesota,MN,Traverse,27155,Donald Trump,republican,1049.0,1798
2016,Minnesota,MN,Traverse,27155,Other,,119.0,1798
2016,Minnesota,MN,Wabasha,27157,Hillary Clinton,democrat,3866.0,11832
2016,Minnesota,MN,Wabasha,27157,Donald Trump,republican,6989.0,11832
2016,Minnesota,MN,Wabasha,27157,Other,,977.0,11832
2016,Minnesota,MN,Wadena,27159,Hillary Clinton,democrat,1684.0,6934
2016,Minnesota,MN,Wadena,27159,Donald Trump,republican,4837.0,6934
2016,Minnesota,MN,Wadena,27159,Other,,413.0,6934
2016,Minnesota,MN,Waseca,27161,Hillary Clinton,democrat,2838.0,9653
2016,Minnesota,MN,Waseca,27161,Donald Trump,republican,5967.0,9653
2016,Minnesota,MN,Waseca,27161,Other,,848.0,9653
2016,Minnesota,MN,Washington,27163,Hillary Clinton,democrat,67086.0,144235
2016,Minnesota,MN,Washington,27163,Donald Trump,republican,64428.0,144235
2016,Minnesota,MN,Washington,27163,Other,,12721.0,144235
2016,Minnesota,MN,Watonwan,27165,Hillary Clinton,democrat,1814.0,4998
2016,Minnesota,MN,Watonwan,27165,Donald Trump,republican,2768.0,4998
2016,Minnesota,MN,Watonwan,27165,Other,,416.0,4998
2016,Minnesota,MN,Wilkin,27167,Hillary Clinton,democrat,893.0,3302
2016,Minnesota,MN,Wilkin,27167,Donald Trump,republican,2129.0,3302
2016,Minnesota,MN,Wilkin,27167,Other,,280.0,3302
2016,Minnesota,MN,Winona,27169,Hillary Clinton,democrat,11366.0,26074
2016,Minnesota,MN,Winona,27169,Donald Trump,republican,12122.0,26074
2016,Minnesota,MN,Winona,27169,Other,,2586.0,26074
2016,Minnesota,MN,Wright,27171,Hillary Clinton,democrat,20334.0,69618
2016,Minnesota,MN,Wright,27171,Donald Trump,republican,43274.0,69618
2016,Minnesota,MN,Wright,27171,Other,,6010.0,69618
2016,Minnesota,MN,Yellow Medicine,27173,Hillary Clinton,democrat,1524.0,5276
2016,Minnesota,MN,Yellow Medicine,27173,Donald Trump,republican,3382.0,5276
2016,Minnesota,MN,Yellow Medicine,27173,Other,,370.0,5276
2016,Mississippi,MS,Adams,28001,Hillary Clinton,democrat,7757.0,13836
2016,Mississippi,MS,Adams,28001,Donald Trump,republican,5874.0,13836
2016,Mississippi,MS,Adams,28001,Other,,205.0,13836
2016,Mississippi,MS,Alcorn,28003,Hillary Clinton,democrat,2684.0,14783
2016,Mississippi,MS,Alcorn,28003,Donald Trump,republican,11819.0,14783
2016,Mississippi,MS,Alcorn,28003,Other,,280.0,14783
2016,Mississippi,MS,Amite,28005,Hillary Clinton,democrat,2697.0,7050
2016,Mississippi,MS,Amite,28005,Donald Trump,republican,4289.0,7050
2016,Mississippi,MS,Amite,28005,Other,,64.0,7050
2016,Mississippi,MS,Attala,28007,Hillary Clinton,democrat,3242.0,8256
2016,Mississippi,MS,Attala,28007,Donald Trump,republican,4897.0,8256
2016,Mississippi,MS,Attala,28007,Other,,117.0,8256
2016,Mississippi,MS,Benton,28009,Hillary Clinton,democrat,1719.0,4013
2016,Mississippi,MS,Benton,28009,Donald Trump,republican,2251.0,4013
2016,Mississippi,MS,Benton,28009,Other,,43.0,4013
2016,Mississippi,MS,Bolivar,28011,Hillary Clinton,democrat,9046.0,13824
2016,Mississippi,MS,Bolivar,28011,Donald Trump,republican,4590.0,13824
2016,Mississippi,MS,Bolivar,28011,Other,,188.0,13824
2016,Mississippi,MS,Calhoun,28013,Hillary Clinton,democrat,1910.0,6396
2016,Mississippi,MS,Calhoun,28013,Donald Trump,republican,4390.0,6396
2016,Mississippi,MS,Calhoun,28013,Other,,96.0,6396
2016,Mississippi,MS,Carroll,28015,Hillary Clinton,democrat,1680.0,5528
2016,Mississippi,MS,Carroll,28015,Donald Trump,republican,3799.0,5528
2016,Mississippi,MS,Carroll,28015,Other,,49.0,5528
2016,Mississippi,MS,Chickasaw,28017,Hillary Clinton,democrat,3649.0,7890
2016,Mississippi,MS,Chickasaw,28017,Donald Trump,republican,4127.0,7890
2016,Mississippi,MS,Chickasaw,28017,Other,,114.0,7890
2016,Mississippi,MS,Choctaw,28019,Hillary Clinton,democrat,1218.0,4065
2016,Mississippi,MS,Choctaw,28019,Donald Trump,republican,2788.0,4065
2016,Mississippi,MS,Choctaw,28019,Other,,59.0,4065
2016,Mississippi,MS,Claiborne,28021,Hillary Clinton,democrat,3708.0,4272
2016,Mississippi,MS,Claiborne,28021,Donald Trump,republican,540.0,4272
2016,Mississippi,MS,Claiborne,28021,Other,,24.0,4272
2016,Mississippi,MS,Clarke,28023,Hillary Clinton,democrat,2585.0,7791
2016,Mississippi,MS,Clarke,28023,Donald Trump,republican,5137.0,7791
2016,Mississippi,MS,Clarke,28023,Other,,69.0,7791
2016,Mississippi,MS,Clay,28025,Hillary Clinton,democrat,5722.0,10003
2016,Mississippi,MS,Clay,28025,Donald Trump,republican,4150.0,10003
2016,Mississippi,MS,Clay,28025,Other,,131.0,10003
2016,Mississippi,MS,Coahoma,28027,Hillary Clinton,democrat,6378.0,8912
2016,Mississippi,MS,Coahoma,28027,Donald Trump,republican,2426.0,8912
2016,Mississippi,MS,Coahoma,28027,Other,,108.0,8912
2016,Mississippi,MS,Copiah,28029,Hillary Clinton,democrat,6741.0,12982
2016,Mississippi,MS,Copiah,28029,Donald Trump,republican,6103.0,12982
2016,Mississippi,MS,Copiah,28029,Other,,138.0,12982
2016,Mississippi,MS,Covington,28031,Hillary Clinton,democrat,3276.0,8811
2016,Mississippi,MS,Covington,28031,Donald Trump,republican,5435.0,8811
2016,Mississippi,MS,Covington,28031,Other,,100.0,8811
2016,Mississippi,MS,DeSoto,28033,Hillary Clinton,democrat,20591.0,65695
2016,Mississippi,MS,DeSoto,28033,Donald Trump,republican,43089.0,65695
2016,Mississippi,MS,DeSoto,28033,Other,,2015.0,65695
2016,Mississippi,MS,Forrest,28035,Hillary Clinton,democrat,11716.0,28064
2016,Mississippi,MS,Forrest,28035,Donald Trump,republican,15461.0,28064
2016,Mississippi,MS,Forrest,28035,Other,,887.0,28064
2016,Mississippi,MS,Franklin,28037,Hillary Clinton,democrat,1502.0,4290
2016,Mississippi,MS,Franklin,28037,Donald Trump,republican,2721.0,4290
2016,Mississippi,MS,Franklin,28037,Other,,67.0,4290
2016,Mississippi,MS,George,28039,Hillary Clinton,democrat,1027.0,9891
2016,Mississippi,MS,George,28039,Donald Trump,republican,8696.0,9891
2016,Mississippi,MS,George,28039,Other,,168.0,9891
2016,Mississippi,MS,Greene,28041,Hillary Clinton,democrat,974.0,5369
2016,Mississippi,MS,Greene,28041,Donald Trump,republican,4335.0,5369
2016,Mississippi,MS,Greene,28041,Other,,60.0,5369
2016,Mississippi,MS,Grenada,28043,Hillary Clinton,democrat,4424.0,10513
2016,Mississippi,MS,Grenada,28043,Donald Trump,republican,5970.0,10513
2016,Mississippi,MS,Grenada,28043,Other,,119.0,10513
2016,Mississippi,MS,Hancock,28045,Hillary Clinton,democrat,3344.0,17637
2016,Mississippi,MS,Hancock,28045,Donald Trump,republican,13811.0,17637
2016,Mississippi,MS,Hancock,28045,Other,,482.0,17637
2016,Mississippi,MS,Harrison,28047,Hillary Clinton,democrat,21169.0,63313
2016,Mississippi,MS,Harrison,28047,Donald Trump,republican,40354.0,63313
2016,Mississippi,MS,Harrison,28047,Other,,1790.0,63313
2016,Mississippi,MS,Hinds,28049,Hillary Clinton,democrat,67594.0,94681
2016,Mississippi,MS,Hinds,28049,Donald Trump,republican,25275.0,94681
2016,Mississippi,MS,Hinds,28049,Other,,1812.0,94681
2016,Mississippi,MS,Holmes,28051,Hillary Clinton,democrat,6689.0,8076
2016,Mississippi,MS,Holmes,28051,Donald Trump,republican,1309.0,8076
2016,Mississippi,MS,Holmes,28051,Other,,78.0,8076
2016,Mississippi,MS,Humphreys,28053,Hillary Clinton,democrat,3071.0,4253
2016,Mississippi,MS,Humphreys,28053,Donald Trump,republican,1151.0,4253
2016,Mississippi,MS,Humphreys,28053,Other,,31.0,4253
2016,Mississippi,MS,Issaquena,28055,Hillary Clinton,democrat,395.0,699
2016,Mississippi,MS,Issaquena,28055,Donald Trump,republican,298.0,699
2016,Mississippi,MS,Issaquena,28055,Other,,6.0,699
2016,Mississippi,MS,Itawamba,28057,Hillary Clinton,democrat,1117.0,9737
2016,Mississippi,MS,Itawamba,28057,Donald Trump,republican,8470.0,9737
2016,Mississippi,MS,Itawamba,28057,Other,,150.0,9737
2016,Mississippi,MS,Jackson,28059,Hillary Clinton,democrat,14657.0,49567
2016,Mississippi,MS,Jackson,28059,Donald Trump,republican,33629.0,49567
2016,Mississippi,MS,Jackson,28059,Other,,1281.0,49567
2016,Mississippi,MS,Jasper,28061,Hillary Clinton,democrat,4368.0,8475
2016,Mississippi,MS,Jasper,28061,Donald Trump,republican,4038.0,8475
2016,Mississippi,MS,Jasper,28061,Other,,69.0,8475
2016,Mississippi,MS,Jefferson,28063,Hillary Clinton,democrat,3337.0,3860
2016,Mississippi,MS,Jefferson,28063,Donald Trump,republican,490.0,3860
2016,Mississippi,MS,Jefferson,28063,Other,,33.0,3860
2016,Mississippi,MS,Jefferson Davis,28065,Hillary Clinton,democrat,3720.0,6237
2016,Mississippi,MS,Jefferson Davis,28065,Donald Trump,republican,2466.0,6237
2016,Mississippi,MS,Jefferson Davis,28065,Other,,51.0,6237
2016,Mississippi,MS,Jones,28067,Hillary Clinton,democrat,7791.0,28352
2016,Mississippi,MS,Jones,28067,Donald Trump,republican,20133.0,28352
2016,Mississippi,MS,Jones,28067,Other,,428.0,28352
2016,Mississippi,MS,Kemper,28069,Hillary Clinton,democrat,2827.0,4639
2016,Mississippi,MS,Kemper,28069,Donald Trump,republican,1778.0,4639
2016,Mississippi,MS,Kemper,28069,Other,,34.0,4639
2016,Mississippi,MS,Lafayette,28071,Hillary Clinton,democrat,7969.0,19643
2016,Mississippi,MS,Lafayette,28071,Donald Trump,republican,10872.0,19643
2016,Mississippi,MS,Lafayette,28071,Other,,802.0,19643
2016,Mississippi,MS,Lamar,28073,Hillary Clinton,democrat,5190.0,24592
2016,Mississippi,MS,Lamar,28073,Donald Trump,republican,18751.0,24592
2016,Mississippi,MS,Lamar,28073,Other,,651.0,24592
2016,Mississippi,MS,Lauderdale,28075,Hillary Clinton,democrat,11269.0,29506
2016,Mississippi,MS,Lauderdale,28075,Donald Trump,republican,17741.0,29506
2016,Mississippi,MS,Lauderdale,28075,Other,,496.0,29506
2016,Mississippi,MS,Lawrence,28077,Hillary Clinton,democrat,2195.0,6364
2016,Mississippi,MS,Lawrence,28077,Donald Trump,republican,4091.0,6364
2016,Mississippi,MS,Lawrence,28077,Other,,78.0,6364
2016,Mississippi,MS,Leake,28079,Hillary Clinton,democrat,3584.0,8449
2016,Mississippi,MS,Leake,28079,Donald Trump,republican,4782.0,8449
2016,Mississippi,MS,Leake,28079,Other,,83.0,8449
2016,Mississippi,MS,Lee,28081,Hillary Clinton,democrat,10029.0,32913
2016,Mississippi,MS,Lee,28081,Donald Trump,republican,22220.0,32913
2016,Mississippi,MS,Lee,28081,Other,,664.0,32913
2016,Mississippi,MS,Leflore,28083,Hillary Clinton,democrat,7787.0,11140
2016,Mississippi,MS,Leflore,28083,Donald Trump,republican,3212.0,11140
2016,Mississippi,MS,Leflore,28083,Other,,141.0,11140
2016,Mississippi,MS,Lincoln,28085,Hillary Clinton,democrat,4458.0,15193
2016,Mississippi,MS,Lincoln,28085,Donald Trump,republican,10550.0,15193
2016,Mississippi,MS,Lincoln,28085,Other,,185.0,15193
2016,Mississippi,MS,Lowndes,28087,Hillary Clinton,democrat,11819.0,25575
2016,Mississippi,MS,Lowndes,28087,Donald Trump,republican,13271.0,25575
2016,Mississippi,MS,Lowndes,28087,Other,,485.0,25575
2016,Mississippi,MS,Madison,28089,Hillary Clinton,democrat,20343.0,49802
2016,Mississippi,MS,Madison,28089,Donald Trump,republican,28265.0,49802
2016,Mississippi,MS,Madison,28089,Other,,1194.0,49802
2016,Mississippi,MS,Marion,28091,Hillary Clinton,democrat,3677.0,11693
2016,Mississippi,MS,Marion,28091,Donald Trump,republican,7836.0,11693
2016,Mississippi,MS,Marion,28091,Other,,180.0,11693
2016,Mississippi,MS,Marshall,28093,Hillary Clinton,democrat,8023.0,14839
2016,Mississippi,MS,Marshall,28093,Donald Trump,republican,6587.0,14839
2016,Mississippi,MS,Marshall,28093,Other,,229.0,14839
2016,Mississippi,MS,Monroe,28095,Hillary Clinton,democrat,5524.0,15884
2016,Mississippi,MS,Monroe,28095,Donald Trump,republican,10167.0,15884
2016,Mississippi,MS,Monroe,28095,Other,,193.0,15884
2016,Mississippi,MS,Montgomery,28097,Hillary Clinton,democrat,2115.0,4996
2016,Mississippi,MS,Montgomery,28097,Donald Trump,republican,2818.0,4996
2016,Mississippi,MS,Montgomery,28097,Other,,63.0,4996
2016,Mississippi,MS,Neshoba,28099,Hillary Clinton,democrat,2715.0,10553
2016,Mississippi,MS,Neshoba,28099,Donald Trump,republican,7679.0,10553
2016,Mississippi,MS,Neshoba,28099,Other,,159.0,10553
2016,Mississippi,MS,Newton,28101,Hillary Clinton,democrat,2756.0,9438
2016,Mississippi,MS,Newton,28101,Donald Trump,republican,6548.0,9438
2016,Mississippi,MS,Newton,28101,Other,,134.0,9438
2016,Mississippi,MS,Noxubee,28103,Hillary Clinton,democrat,4347.0,5574
2016,Mississippi,MS,Noxubee,28103,Donald Trump,republican,1200.0,5574
2016,Mississippi,MS,Noxubee,28103,Other,,27.0,5574
2016,Mississippi,MS,Oktibbeha,28105,Hillary Clinton,democrat,8859.0,18124
2016,Mississippi,MS,Oktibbeha,28105,Donald Trump,republican,8576.0,18124
2016,Mississippi,MS,Oktibbeha,28105,Other,,689.0,18124
2016,Mississippi,MS,Panola,28107,Hillary Clinton,democrat,7431.0,15064
2016,Mississippi,MS,Panola,28107,Donald Trump,republican,7449.0,15064
2016,Mississippi,MS,Panola,28107,Other,,184.0,15064
2016,Mississippi,MS,Pearl River,28109,Hillary Clinton,democrat,3604.0,21883
2016,Mississippi,MS,Pearl River,28109,Donald Trump,republican,17782.0,21883
2016,Mississippi,MS,Pearl River,28109,Other,,497.0,21883
2016,Mississippi,MS,Perry,28111,Hillary Clinton,democrat,1220.0,5432
2016,Mississippi,MS,Perry,28111,Donald Trump,republican,4135.0,5432
2016,Mississippi,MS,Perry,28111,Other,,77.0,5432
2016,Mississippi,MS,Pike,28113,Hillary Clinton,democrat,8043.0,16310
2016,Mississippi,MS,Pike,28113,Donald Trump,republican,8009.0,16310
2016,Mississippi,MS,Pike,28113,Other,,258.0,16310
2016,Mississippi,MS,Pontotoc,28115,Hillary Clinton,democrat,2386.0,12984
2016,Mississippi,MS,Pontotoc,28115,Donald Trump,republican,10336.0,12984
2016,Mississippi,MS,Pontotoc,28115,Other,,262.0,12984
2016,Mississippi,MS,Prentiss,28117,Hillary Clinton,democrat,2067.0,9872
2016,Mississippi,MS,Prentiss,28117,Donald Trump,republican,7648.0,9872
2016,Mississippi,MS,Prentiss,28117,Other,,157.0,9872
2016,Mississippi,MS,Quitman,28119,Hillary Clinton,democrat,2312.0,3365
2016,Mississippi,MS,Quitman,28119,Donald Trump,republican,1001.0,3365
2016,Mississippi,MS,Quitman,28119,Other,,52.0,3365
2016,Mississippi,MS,Rankin,28121,Hillary Clinton,democrat,14110.0,62768
2016,Mississippi,MS,Rankin,28121,Donald Trump,republican,47178.0,62768
2016,Mississippi,MS,Rankin,28121,Other,,1480.0,62768
2016,Mississippi,MS,Scott,28123,Hillary Clinton,democrat,4268.0,10522
2016,Mississippi,MS,Scott,28123,Donald Trump,republican,6122.0,10522
2016,Mississippi,MS,Scott,28123,Other,,132.0,10522
2016,Mississippi,MS,Sharkey,28125,Hillary Clinton,democrat,1479.0,2190
2016,Mississippi,MS,Sharkey,28125,Donald Trump,republican,692.0,2190
2016,Mississippi,MS,Sharkey,28125,Other,,19.0,2190
2016,Mississippi,MS,Simpson,28127,Hillary Clinton,democrat,3874.0,11419
2016,Mississippi,MS,Simpson,28127,Donald Trump,republican,7393.0,11419
2016,Mississippi,MS,Simpson,28127,Other,,152.0,11419
2016,Mississippi,MS,Smith,28129,Hillary Clinton,democrat,1617.0,7627
2016,Mississippi,MS,Smith,28129,Donald Trump,republican,5928.0,7627
2016,Mississippi,MS,Smith,28129,Other,,82.0,7627
2016,Mississippi,MS,Stone,28131,Hillary Clinton,democrat,1573.0,7045
2016,Mississippi,MS,Stone,28131,Donald Trump,republican,5306.0,7045
2016,Mississippi,MS,Stone,28131,Other,,166.0,7045
2016,Mississippi,MS,Sunflower,28133,Hillary Clinton,democrat,6725.0,9598
2016,Mississippi,MS,Sunflower,28133,Donald Trump,republican,2794.0,9598
2016,Mississippi,MS,Sunflower,28133,Other,,79.0,9598
2016,Mississippi,MS,Tallahatchie,28135,Hillary Clinton,democrat,3337.0,5870
2016,Mississippi,MS,Tallahatchie,28135,Donald Trump,republican,2462.0,5870
2016,Mississippi,MS,Tallahatchie,28135,Other,,71.0,5870
2016,Mississippi,MS,Tate,28137,Hillary Clinton,democrat,3926.0,11627
2016,Mississippi,MS,Tate,28137,Donald Trump,republican,7495.0,11627
2016,Mississippi,MS,Tate,28137,Other,,206.0,11627
2016,Mississippi,MS,Tippah,28139,Hillary Clinton,democrat,1842.0,9235
2016,Mississippi,MS,Tippah,28139,Donald Trump,republican,7240.0,9235
2016,Mississippi,MS,Tippah,28139,Other,,153.0,9235
2016,Mississippi,MS,Tishomingo,28141,Hillary Clinton,democrat,999.0,8371
2016,Mississippi,MS,Tishomingo,28141,Donald Trump,republican,7166.0,8371
2016,Mississippi,MS,Tishomingo,28141,Other,,206.0,8371
2016,Mississippi,MS,Tunica,28143,Hillary Clinton,democrat,2667.0,3567
2016,Mississippi,MS,Tunica,28143,Donald Trump,republican,853.0,3567
2016,Mississippi,MS,Tunica,28143,Other,,47.0,3567
2016,Mississippi,MS,Union,28145,Hillary Clinton,democrat,2012.0,11496
2016,Mississippi,MS,Union,28145,Donald Trump,republican,9235.0,11496
2016,Mississippi,MS,Union,28145,Other,,249.0,11496
2016,Mississippi,MS,Walthall,28147,Hillary Clinton,democrat,2790.0,6919
2016,Mississippi,MS,Walthall,28147,Donald Trump,republican,4056.0,6919
